Date Time, Water Level, Sigma, I, L 
2023-10-25 17:00,0.096,0.055,0,0
2023-10-25 18:00,0.45,0.027,0,0
2023-10-25 19:00,0.909,0.072,0,0
2023-10-25 20:00,1.327,0.084,0,0
2023-10-25 21:00,1.531,0.122,0,0
2023-10-25 22:00,1.609,0.107,0,0
2023-10-25 23:00,1.531,0.075,0,0
2023-10-26 00:00,1.274,0.086,0,0
2023-10-26 01:00,0.888,0.053,0,0
2023-10-26 02:00,0.477,0.04,0,0
2023-10-26 03:00,0.174,0.078,0,0
2023-10-26 04:00,-0.047,0.012,0,0
2023-10-26 05:00,-0.104,0.013,0,0
2023-10-26 06:00,0.184,0.021,0,0
2023-10-26 07:00,0.687,0.009,0,0
2023-10-26 08:00,1.154,0.011,0,0
2023-10-26 09:00,1.462,0.011,0,0
2023-10-26 10:00,1.658,0.016,0,0
2023-10-26 11:00,1.703,0.123,0,0
2023-10-26 12:00,1.513,0.054,0,0
2023-10-26 13:00,1.167,0.059,0,0
2023-10-26 14:00,0.737,0.048,0,0
2023-10-26 15:00,0.427,0.061,0,0
2023-10-26 16:00,0.168,0.096,0,0
2023-10-26 17:00,-0.016,0.058,0,0
2023-10-26 18:00,0.073,0.049,0,0
2023-10-26 19:00,0.515,0.071,0,0
2023-10-26 20:00,0.992,0.054,0,0
2023-10-26 21:00,1.388,0.087,0,0
2023-10-26 22:00,1.596,0.074,0,0
2023-10-26 23:00,1.707,0.059,0,0
2023-10-27 00:00,1.652,0.065,0,0
2023-10-27 01:00,1.352,0.087,0,0
2023-10-27 02:00,0.882,0.032,0,0
2023-10-27 03:00,0.469,0.026,0,0
2023-10-27 04:00,0.193,0.031,0,0
2023-10-27 05:00,-0.014,0.032,0,0
2023-10-27 06:00,0.014,0.029,0,0
2023-10-27 07:00,0.384,0.033,0,0
2023-10-27 08:00,0.916,0.024,0,0
2023-10-27 09:00,1.415,0.034,0,0
2023-10-27 10:00,1.706,0.025,0,0
2023-10-27 11:00,1.896,0.044,0,0
2023-10-27 12:00,1.9,0.086,0,0
2023-10-27 13:00,1.671,0.148,0,0
2023-10-27 14:00,1.291,0.063,0,0
2023-10-27 15:00,0.853,0.057,0,0
2023-10-27 16:00,0.512,0.08,0,0
2023-10-27 17:00,0.19,0.07,0,0
2023-10-27 18:00,0.011,0.066,0,0
2023-10-27 19:00,0.143,0.049,0,0
2023-10-27 20:00,0.648,0.064,0,0
2023-10-27 21:00,1.145,0.073,0,0
2023-10-27 22:00,1.526,0.12,0,0
2023-10-27 23:00,1.75,0.072,0,0
2023-10-28 00:00,1.868,0.101,0,0
2023-10-28 01:00,1.722,0.028,0,0
2023-10-28 02:00,1.331,0.058,0,0
2023-10-28 03:00,0.843,0.03,0,0
2023-10-28 04:00,0.46,0.039,0,0
2023-10-28 05:00,0.203,0.038,0,0
2023-10-28 06:00,0.02,0.073,0,0
2023-10-28 07:00,0.087,0.019,0,0
2023-10-28 08:00,0.516,0.032,0,0
2023-10-28 09:00,1.06,0.021,0,0
2023-10-28 10:00,1.546,0.031,0,0
2023-10-28 11:00,1.811,0.021,0,0
2023-10-28 12:00,1.989,0.051,0,0
2023-10-28 13:00,1.956,0.101,0,0
2023-10-28 14:00,1.641,0.077,0,0
2023-10-28 15:00,1.19,0.056,0,0
2023-10-28 16:00,0.773,0.072,0,0
2023-10-28 17:00,0.442,0.105,0,0
2023-10-28 18:00,0.153,0.092,0,0
2023-10-28 19:00,0.012,0.069,0,0
2023-10-28 20:00,0.203,0.066,0,0
2023-10-28 21:00,0.647,0.078,0,0
2023-10-28 22:00,1.147,0.051,0,0
2023-10-28 23:00,1.51,0.054,0,0
2023-10-29 00:00,1.72,0.076,0,0
2023-10-29 01:00,1.771,0.073,0,0
2023-10-29 02:00,1.569,0.074,0,0
2023-10-29 03:00,1.155,0.063,0,0
2023-10-29 04:00,0.709,0.032,0,0
2023-10-29 05:00,0.388,0.012,0,0
2023-10-29 06:00,0.16,0.011,0,0
2023-10-29 07:00,-0.004,0.007,0,0
2023-10-29 08:00,0.104,0.055,0,0
2023-10-29 09:00,0.614,0.015,0,0
2023-10-29 10:00,1.172,0.019,0,0
2023-10-29 11:00,1.617,0.02,0,0
2023-10-29 12:00,1.858,0.032,0,0
2023-10-29 13:00,2.021,0.055,0,0
2023-10-29 14:00,1.967,0.113,0,0
2023-10-29 15:00,1.675,0.124,0,0
2023-10-29 16:00,1.203,0.072,0,0
2023-10-29 17:00,0.756,0.051,0,0
2023-10-29 18:00,0.44,0.072,0,0
2023-10-29 19:00,0.193,0.043,0,0
2023-10-29 20:00,0.116,0.045,0,0
2023-10-29 21:00,0.41,0.035,0,0
2023-10-29 22:00,0.873,0.041,0,0
2023-10-29 23:00,1.383,0.055,0,0
2023-10-30 00:00,1.713,0.093,0,0
2023-10-30 01:00,1.892,0.08,0,0
2023-10-30 02:00,1.903,0.045,0,0
2023-10-30 03:00,1.666,0.036,0,0
2023-10-30 04:00,1.251,0.029,0,0
2023-10-30 05:00,0.853,0.028,0,0
2023-10-30 06:00,0.614,0.014,0,0
2023-10-30 07:00,0.425,0.038,0,0
2023-10-30 08:00,0.336,0.051,0,0
2023-10-30 09:00,0.554,0.017,0,0
2023-10-30 10:00,1.008,0.02,0,0
2023-10-30 11:00,1.506,0.052,0,0
2023-10-30 12:00,1.852,0.052,0,0
2023-10-30 13:00,2.109,0.085,0,0
2023-10-30 14:00,2.185,0.071,0,0
2023-10-30 15:00,2.026,0.091,0,0
2023-10-30 16:00,1.603,0.072,0,0
2023-10-30 17:00,1.127,0.07,0,0
2023-10-30 18:00,0.755,0.042,0,0
2023-10-30 19:00,0.427,0.051,0,0
2023-10-30 20:00,0.173,0.064,0,0
2023-10-30 21:00,0.158,0.046,0,0
2023-10-30 22:00,0.484,0.064,0,0
2023-10-30 23:00,0.867,0.108,0,0
2023-10-31 00:00,1.192,0.049,0,0
2023-10-31 01:00,1.356,0.032,0,0
2023-10-31 02:00,1.464,0.036,0,0
2023-10-31 03:00,1.465,0.049,0,0
2023-10-31 04:00,1.243,0.03,0,0
2023-10-31 05:00,0.905,0.031,0,0
2023-10-31 06:00,0.636,0.015,0,0
2023-10-31 07:00,0.373,0.014,0,0
2023-10-31 08:00,0.166,0.015,0,0
2023-10-31 09:00,0.179,0.022,0,0
2023-10-31 10:00,0.52,0.016,0,0
2023-10-31 11:00,1.032,0.051,0,0
2023-10-31 12:00,1.469,0.098,0,0
2023-10-31 13:00,1.778,0.07,0,0
2023-10-31 14:00,1.936,0.05,0,0
2023-10-31 15:00,2.012,0.086,0,0
2023-10-31 16:00,1.825,0.075,0,0
2023-10-31 17:00,1.418,0.067,0,0
2023-10-31 18:00,1.023,0.093,0,0
2023-10-31 19:00,0.691,0.035,0,0
2023-10-31 20:00,0.451,0.084,0,0
2023-10-31 21:00,0.325,0.112,0,0
2023-10-31 22:00,0.473,0.081,0,0
2023-10-31 23:00,0.814,0.056,0,0
2023-11-01 00:00,1.175,0.033,0,0
2023-11-01 01:00,1.456,0.037,0,0
2023-11-01 02:00,1.62,0.043,0,0
2023-11-01 03:00,1.751,0.041,0,0
2023-11-01 04:00,1.708,0.019,0,0
2023-11-01 05:00,1.455,0.023,0,0
2023-11-01 06:00,1.152,0.04,0,0
2023-11-01 07:00,0.833,0.023,0,0
2023-11-01 08:00,0.596,0.029,0,0
2023-11-01 09:00,0.474,0.022,0,0
2023-11-01 10:00,0.535,0.014,0,0
2023-11-01 11:00,0.872,0.051,0,0
2023-11-01 12:00,1.221,0.054,0,0
2023-11-01 13:00,1.565,0.074,0,0
2023-11-01 14:00,1.791,0.072,0,0
2023-11-01 15:00,1.955,0.072,0,0
2023-11-01 16:00,1.949,0.097,0,0
2023-11-01 17:00,1.656,0.065,0,0
2023-11-01 18:00,1.244,0.062,0,0
2023-11-01 19:00,0.889,0.044,0,0
2023-11-01 20:00,0.643,0.041,0,0
2023-11-01 21:00,0.454,0.049,0,0
2023-11-01 22:00,0.362,0.058,0,0
2023-11-01 23:00,0.5,0.081,0,0
2023-11-02 00:00,0.748,0.028,0,0
2023-11-02 01:00,1.008,0.022,0,0
2023-11-02 02:00,1.225,0.034,0,0
2023-11-02 03:00,1.402,0.054,0,0
2023-11-02 04:00,1.543,0.041,0,0
2023-11-02 05:00,1.518,0.017,0,0
2023-11-02 06:00,1.325,0.037,0,0
2023-11-02 07:00,0.987,0.013,0,0
2023-11-02 08:00,0.698,0.024,0,0
2023-11-02 09:00,0.514,0.013,0,0
2023-11-02 10:00,0.476,0.019,0,0
2023-11-02 11:00,0.632,0.349,1,0
2023-11-02 12:00,0.918,0.051,0,0
2023-11-02 13:00,1.184,0.053,1,0
2023-11-02 14:00,1.464,0.076,1,0
2023-11-02 15:00,1.655,0.076,0,0
2023-11-02 16:00,1.721,0.071,0,0
2023-11-02 17:00,1.697,0.074,0,0
2023-11-02 18:00,1.475,0.053,0,0
2023-11-02 19:00,1.189,0.041,0,0
2023-11-02 20:00,0.85,0.053,0,0
2023-11-02 21:00,0.593,0.065,0,0
2023-11-02 22:00,0.401,0.069,0,0
2023-11-02 23:00,0.346,0.055,0,0
2023-11-03 00:00,0.531,0.027,0,0
2023-11-03 01:00,0.778,0.018,0,0
2023-11-03 02:00,1.05,0.046,0,0
2023-11-03 03:00,1.222,0.067,0,0
2023-11-03 04:00,1.352,0.058,0,0
2023-11-03 05:00,1.406,0.047,0,0
2023-11-03 06:00,1.248,0.018,0,0
2023-11-03 07:00,1.013,0.017,0,0
2023-11-03 08:00,0.758,0.022,0,0
2023-11-03 09:00,0.581,0.026,0,0
2023-11-03 10:00,0.498,0.017,0,0
2023-11-03 11:00,0.53,0.067,1,0
2023-11-03 12:00,0.674,0.062,1,0
2023-11-03 13:00,0.894,0.094,1,0
2023-11-03 14:00,1.131,0.045,0,0
2023-11-03 15:00,1.386,0.075,0,0
2023-11-03 16:00,1.546,0.109,0,0
2023-11-03 17:00,1.576,0.057,0,0
2023-11-03 18:00,1.492,0.054,0,0
2023-11-03 19:00,1.287,0.094,0,0
2023-11-03 20:00,1.041,0.062,0,0
2023-11-03 21:00,0.794,0.104,0,0
2023-11-03 22:00,0.611,0.083,0,0
2023-11-03 23:00,0.47,0.097,0,0
2023-11-04 00:00,0.488,0.095,0,0
2023-11-04 01:00,0.591,0.037,0,0
2023-11-04 02:00,0.77,0.038,0,0
2023-11-04 03:00,0.968,0.031,0,0
2023-11-04 04:00,1.11,0.026,0,0
2023-11-04 05:00,1.244,0.016,0,0
2023-11-04 06:00,1.325,0.031,0,0
2023-11-04 07:00,1.193,0.015,0,0
2023-11-04 08:00,0.979,0.015,0,0
2023-11-04 09:00,0.744,0.019,0,0
2023-11-04 10:00,0.57,0.05,0,0
2023-11-04 11:00,0.497,0.019,0,0
2023-11-04 12:00,0.505,0.024,0,0
2023-11-04 13:00,0.657,0.027,0,0
2023-11-04 14:00,0.906,0.035,0,0
2023-11-04 15:00,1.191,0.055,0,0
2023-11-04 16:00,1.352,0.074,0,0
2023-11-04 17:00,1.406,0.115,0,0
2023-11-04 18:00,1.424,0.066,0,0
2023-11-04 19:00,1.375,0.056,0,0
2023-11-04 20:00,1.231,0.044,0,0
2023-11-04 21:00,0.974,0.048,0,0
2023-11-04 22:00,0.732,0.041,0,0
2023-11-04 23:00,0.607,0.071,0,0
2023-11-05 00:00,0.481,0.034,0,0
2023-11-05 01:00,0.468,0.027,0,0
2023-11-05 02:00,0.568,0.016,0,0
2023-11-05 03:00,0.724,0.022,0,0
2023-11-05 04:00,0.963,0.011,0,0
2023-11-05 05:00,1.188,0.039,0,0
2023-11-05 06:00,1.35,0.06,0,0
2023-11-05 07:00,1.352,0.025,0,0
2023-11-05 08:00,1.204,0.019,0,0
2023-11-05 09:00,1.012,0.037,0,0
2023-11-05 10:00,0.835,0.036,0,0
2023-11-05 11:00,0.769,0.04,0,0
2023-11-05 12:00,0.693,0.044,0,0
2023-11-05 13:00,0.688,0.037,0,0
2023-11-05 14:00,0.786,0.11,0,0
2023-11-05 15:00,0.977,0.107,0,0
2023-11-05 16:00,1.221,0.056,0,0
2023-11-05 17:00,1.368,0.062,0,0
2023-11-05 18:00,1.46,0.091,0,0
2023-11-05 19:00,1.503,0.057,0,0
2023-11-05 20:00,1.468,0.063,0,0
2023-11-05 21:00,1.305,0.114,0,0
2023-11-05 22:00,1.082,0.068,0,0
2023-11-05 23:00,0.842,0.027,0,0
2023-11-06 00:00,0.683,0.05,0,0
2023-11-06 01:00,0.576,0.08,0,0
2023-11-06 02:00,0.535,0.027,0,0
2023-11-06 03:00,0.657,0.017,0,0
2023-11-06 04:00,0.847,0.021,0,0
2023-11-06 05:00,1.074,0.019,0,0
2023-11-06 06:00,1.277,0.026,0,0
2023-11-06 07:00,1.386,0.022,0,0
2023-11-06 08:00,1.379,0.018,0,0
2023-11-06 09:00,1.306,0.027,0,0
2023-11-06 10:00,1.183,0.017,0,0
2023-11-06 11:00,0.977,0.023,0,0
2023-11-06 12:00,0.875,0.067,0,0
2023-11-06 13:00,0.79,0.069,0,0
2023-11-06 14:00,0.75,0.043,0,0
2023-11-06 15:00,0.845,0.046,0,0
2023-11-06 16:00,1.038,0.052,0,0
2023-11-06 17:00,1.238,0.073,0,0
2023-11-06 18:00,1.398,0.058,0,0
2023-11-06 19:00,1.538,0.071,0,0
2023-11-06 20:00,1.536,0.058,0,0
2023-11-06 21:00,1.459,0.128,0,0
2023-11-06 22:00,1.317,0.09,0,0
2023-11-06 23:00,1.134,0.112,0,0
2023-11-07 00:00,0.958,0.059,0,0
2023-11-07 01:00,0.805,0.034,0,0
2023-11-07 02:00,0.676,0.036,0,0
2023-11-07 03:00,0.636,0.039,0,0
2023-11-07 04:00,0.776,0.025,0,0
2023-11-07 05:00,1.024,0.018,0,0
2023-11-07 06:00,1.31,0.014,0,0
2023-11-07 07:00,1.461,0.033,0,0
2023-11-07 08:00,1.524,0.015,0,0
2023-11-07 09:00,1.52,0.016,0,0
2023-11-07 10:00,1.456,0.014,0,0
2023-11-07 11:00,1.3,0.017,0,0
2023-11-07 12:00,1.08,0.061,0,0
2023-11-07 13:00,0.893,0.046,0,0
2023-11-07 14:00,0.747,0.045,0,0
2023-11-07 15:00,0.674,0.048,0,0
2023-11-07 16:00,0.768,0.064,0,0
2023-11-07 17:00,0.937,0.045,0,0
2023-11-07 18:00,1.174,0.032,0,0
2023-11-07 19:00,1.361,0.052,0,0
2023-11-07 20:00,1.445,0.056,0,0
2023-11-07 21:00,1.43,0.101,0,0
2023-11-07 22:00,1.399,0.076,0,0
2023-11-07 23:00,1.285,0.079,0,0
2023-11-08 00:00,1.058,0.096,0,0
2023-11-08 01:00,0.813,0.057,0,0
2023-11-08 02:00,0.552,0.026,0,0
2023-11-08 03:00,0.373,0.015,0,0
2023-11-08 04:00,0.372,0.015,0,0
2023-11-08 05:00,0.582,0.015,0,0
2023-11-08 06:00,0.873,0.026,0,0
2023-11-08 07:00,1.115,0.012,0,0
2023-11-08 08:00,1.265,0.019,0,0
2023-11-08 09:00,1.387,0.02,0,0
2023-11-08 10:00,1.416,0.021,0,0
2023-11-08 11:00,1.276,0.017,0,0
2023-11-08 12:00,1.093,0.089,0,0
2023-11-08 13:00,0.817,0.05,0,0
2023-11-08 14:00,0.638,0.063,0,0
2023-11-08 15:00,0.53,0.047,0,0
2023-11-08 16:00,0.56,0.04,0,0
2023-11-08 17:00,0.688,0.032,0,0
2023-11-08 18:00,0.901,0.038,0,0
2023-11-08 19:00,1.15,0.047,0,0
2023-11-08 20:00,1.338,0.045,0,0
2023-11-08 21:00,1.427,0.088,0,0
2023-11-08 22:00,1.5,0.052,0,0
2023-11-08 23:00,1.452,0.077,0,0
2023-11-09 00:00,1.253,0.081,0,0
2023-11-09 01:00,0.932,0.052,0,0
2023-11-09 02:00,0.613,0.031,0,0
2023-11-09 03:00,0.45,0.03,0,0
2023-11-09 04:00,0.423,0.02,0,0
2023-11-09 05:00,0.572,0.019,0,0
2023-11-09 06:00,0.837,0.037,0,0
2023-11-09 07:00,1.114,0.011,0,0
2023-11-09 08:00,1.383,0.048,0,0
2023-11-09 09:00,1.563,0.036,0,0
2023-11-09 10:00,1.695,0.013,0,0
2023-11-09 11:00,1.68,0.02,0,0
2023-11-09 12:00,1.533,0.059,0,0
2023-11-09 13:00,1.264,0.053,0,0
2023-11-09 14:00,0.959,0.09,0,0
2023-11-09 15:00,0.74,0.057,0,0
2023-11-09 16:00,0.566,0.043,0,0
2023-11-09 17:00,0.534,0.044,0,0
2023-11-09 18:00,0.694,0.04,0,0
2023-11-09 19:00,0.935,0.031,0,0
2023-11-09 20:00,1.233,0.053,0,0
2023-11-09 21:00,1.397,0.092,0,0
2023-11-09 22:00,1.539,0.073,0,0
2023-11-09 23:00,1.551,0.074,0,0
2023-11-10 00:00,1.428,0.112,0,0
2023-11-10 01:00,1.211,0.048,0,0
2023-11-10 02:00,0.868,0.037,0,0
2023-11-10 03:00,0.569,0.025,0,0
2023-11-10 04:00,0.378,0.022,0,0
2023-11-10 05:00,0.36,0.035,0,0
2023-11-10 06:00,0.533,0.019,0,0
2023-11-10 07:00,0.874,0.012,0,0
2023-11-10 08:00,1.171,0.023,0,0
2023-11-10 09:00,1.405,0.028,0,0
2023-11-10 10:00,1.569,0.035,0,0
2023-11-10 11:00,1.652,0.013,0,0
2023-11-10 12:00,1.612,0.093,0,0
2023-11-10 13:00,1.398,0.05,0,0
2023-11-10 14:00,1.101,0.079,0,0
2023-11-10 15:00,0.745,0.044,0,0
2023-11-10 16:00,0.461,0.032,0,0
2023-11-10 17:00,0.262,0.06,0,0
2023-11-10 18:00,0.296,0.028,0,0
2023-11-10 19:00,0.607,0.036,0,0
2023-11-10 20:00,0.977,0.029,0,0
2023-11-10 21:00,1.281,0.092,0,0
2023-11-10 22:00,1.421,0.068,0,0
2023-11-10 23:00,1.534,0.136,0,0
2023-11-11 00:00,1.536,0.105,0,0
2023-11-11 01:00,1.254,0.026,0,0
2023-11-11 02:00,0.885,0.031,0,0
2023-11-11 03:00,0.544,0.049,0,0
2023-11-11 04:00,0.293,0.037,0,0
2023-11-11 05:00,0.171,0.03,0,0
2023-11-11 06:00,0.225,0.024,0,0
2023-11-11 07:00,0.48,0.012,0,0
2023-11-11 08:00,0.833,0.012,0,0
2023-11-11 09:00,1.151,0.016,0,0
2023-11-11 10:00,1.359,0.025,0,0
2023-11-11 11:00,1.518,0.007,0,0
2023-11-11 12:00,1.567,0.018,0,0
2023-11-11 13:00,1.43,0.035,0,0
2023-11-11 14:00,1.146,0.133,0,0
2023-11-11 15:00,0.739,0.047,0,0
2023-11-11 16:00,0.414,0.056,0,0
2023-11-11 17:00,0.179,0.094,0,0
2023-11-11 18:00,0.056,0.046,0,0
2023-11-11 19:00,0.228,0.046,0,0
2023-11-11 20:00,0.63,0.039,0,0
2023-11-11 21:00,1.01,0.058,0,0
2023-11-11 22:00,1.307,0.088,0,0
2023-11-11 23:00,1.416,0.229,0,0
2023-11-12 00:00,1.399,0.052,0,0
2023-11-12 01:00,1.297,0.049,0,0
2023-11-12 02:00,1.05,0.049,0,0
2023-11-12 03:00,0.728,0.055,0,0
2023-11-12 04:00,0.479,0.025,0,0
2023-11-12 05:00,0.31,0.016,0,0
2023-11-12 06:00,0.213,0.015,0,0
2023-11-12 07:00,0.337,0.018,0,0
2023-11-12 08:00,0.712,0.016,0,0
2023-11-12 09:00,1.161,0.018,0,0
2023-11-12 10:00,1.528,0.025,0,0
2023-11-12 11:00,1.712,0.042,0,0
2023-11-12 12:00,1.776,0.017,0,0
2023-11-12 13:00,1.703,0.045,0,0
2023-11-12 14:00,1.485,0.081,0,0
2023-11-12 15:00,1.122,0.067,0,0
2023-11-12 16:00,0.768,0.061,0,0
2023-11-12 17:00,0.471,0.083,0,0
2023-11-12 18:00,0.256,0.056,0,0
2023-11-12 19:00,0.196,0.063,0,0
2023-11-12 20:00,0.429,0.032,0,0
2023-11-12 21:00,0.803,0.044,0,0
2023-11-12 22:00,1.196,0.036,0,0
2023-11-12 23:00,1.42,0.051,0,0
2023-11-13 00:00,1.547,0.073,0,0
2023-11-13 01:00,1.545,0.043,0,0
2023-11-13 02:00,1.345,0.072,0,0
2023-11-13 03:00,1.001,0.22,1,0
2023-11-13 04:00,0.654,0.022,0,0
2023-11-13 05:00,0.442,0.02,0,0
2023-11-13 06:00,0.328,0.038,0,0
2023-11-13 07:00,0.262,0.019,0,0
2023-11-13 08:00,0.464,0.024,0,0
2023-11-13 09:00,0.855,0.01,0,0
2023-11-13 10:00,1.316,0.03,0,0
2023-11-13 11:00,1.63,0.034,0,0
2023-11-13 12:00,1.842,0.108,0,0
2023-11-13 13:00,1.912,0.044,0,0
2023-11-13 14:00,1.738,0.061,0,0
2023-11-13 15:00,1.412,0.131,0,0
2023-11-13 16:00,0.964,0.045,0,0
2023-11-13 17:00,0.611,0.052,0,0
2023-11-13 18:00,0.359,0.04,0,0
2023-11-13 19:00,0.21,0.043,0,0
2023-11-13 20:00,0.236,0.026,0,0
2023-11-13 21:00,0.554,0.085,0,0
2023-11-13 22:00,0.959,0.077,0,0
2023-11-13 23:00,1.329,0.085,0,0
2023-11-14 00:00,1.534,0.07,0,0
2023-11-14 01:00,1.613,0.047,0,0
2023-11-14 02:00,1.511,0.035,0,0
2023-11-14 03:00,1.222,0.031,0,0
2023-11-14 04:00,0.858,0.071,0,0
2023-11-14 05:00,0.598,0.033,0,0
2023-11-14 06:00,0.399,0.035,0,0
2023-11-14 07:00,0.22,0.023,0,0
2023-11-14 08:00,0.178,0.018,0,0
2023-11-14 09:00,0.501,0.011,0,0
2023-11-14 10:00,0.982,0.014,0,0
2023-11-14 11:00,1.408,0.025,0,0
2023-11-14 12:00,1.657,0.061,0,0
2023-11-14 13:00,1.814,0.064,0,0
2023-11-14 14:00,1.822,0.06,0,0
2023-11-14 15:00,1.523,0.066,0,0
2023-11-14 16:00,1.076,0.039,0,0
2023-11-14 17:00,0.611,0.03,0,0
2023-11-14 18:00,0.376,0.037,0,0
2023-11-14 19:00,0.205,0.042,0,0
2023-11-14 20:00,0.131,0.037,0,0
2023-11-14 21:00,0.274,0.091,0,0
2023-11-14 22:00,0.59,0.068,0,0
2023-11-14 23:00,0.924,0.124,0,0
2023-11-15 00:00,1.237,0.12,0,0
2023-11-15 01:00,1.447,0.051,0,0
2023-11-15 02:00,1.517,0.032,0,0
2023-11-15 03:00,1.381,0.042,0,0
2023-11-15 04:00,1.083,0.267,1,0
2023-11-15 05:00,0.751,0.038,0,0
2023-11-15 06:00,0.504,0.015,0,0
2023-11-15 07:00,0.302,0.038,0,0
2023-11-15 08:00,0.179,0.023,0,0
2023-11-15 09:00,0.326,0.018,0,0
2023-11-15 10:00,0.742,0.017,0,0
2023-11-15 11:00,1.203,0.022,0,0
2023-11-15 12:00,1.559,0.066,0,0
2023-11-15 13:00,1.732,0.074,0,0
2023-11-15 14:00,1.876,0.061,0,0
2023-11-15 15:00,1.837,0.053,0,0
2023-11-15 16:00,1.533,0.097,0,0
2023-11-15 17:00,1.109,0.094,0,0
2023-11-15 18:00,0.693,0.037,0,0
2023-11-15 19:00,0.417,0.085,0,0
2023-11-15 20:00,0.201,0.048,0,0
2023-11-15 21:00,0.119,0.082,0,0
2023-11-15 22:00,0.422,0.086,0,0
2023-11-15 23:00,0.764,0.083,0,0
2023-11-16 00:00,1.183,0.076,0,0
2023-11-16 01:00,1.4,0.063,0,0
2023-11-16 02:00,1.491,0.046,0,0
2023-11-16 03:00,1.462,0.025,0,0
2023-11-16 04:00,1.281,0.04,0,0
2023-11-16 05:00,0.957,0.026,0,0
2023-11-16 06:00,0.639,0.023,0,0
2023-11-16 07:00,0.361,0.03,0,0
2023-11-16 08:00,0.185,0.024,0,0
2023-11-16 09:00,0.106,0.018,0,0
2023-11-16 10:00,0.346,0.018,0,0
2023-11-16 11:00,0.752,0.012,0,0
2023-11-16 12:00,1.204,0.046,0,0
2023-11-16 13:00,1.462,0.046,0,0
2023-11-16 14:00,1.588,0.068,0,0
2023-11-16 15:00,1.678,0.055,0,0
2023-11-16 16:00,1.623,0.069,0,0
2023-11-16 17:00,1.309,0.166,0,0
2023-11-16 18:00,0.888,0.066,0,0
2023-11-16 19:00,0.541,0.093,0,0
2023-11-16 20:00,0.259,0.087,0,0
2023-11-16 21:00,0.065,0.099,0,0
2023-11-16 22:00,0.06,0.06,0,0
2023-11-16 23:00,0.371,0.106,0,0
2023-11-17 00:00,0.736,0.054,0,0
2023-11-17 01:00,1.077,0.052,0,0
2023-11-17 02:00,1.243,0.032,0,0
2023-11-17 03:00,1.362,0.023,0,0
2023-11-17 04:00,1.379,0.037,0,0
2023-11-17 05:00,1.183,0.022,0,0
2023-11-17 06:00,0.911,0.046,0,0
2023-11-17 07:00,0.637,0.042,0,0
2023-11-17 08:00,0.432,0.027,0,0
2023-11-17 09:00,0.269,0.036,0,0
2023-11-17 10:00,0.262,0.024,0,0
2023-11-17 11:00,0.497,0.012,0,0
2023-11-17 12:00,0.889,0.046,0,0
2023-11-17 13:00,1.297,0.06,0,0
2023-11-17 14:00,1.583,0.062,0,0
2023-11-17 15:00,1.766,0.058,0,0
2023-11-17 16:00,1.841,0.035,0,0
2023-11-17 17:00,1.681,0.044,0,0
2023-11-17 18:00,1.379,0.064,0,0
2023-11-17 19:00,0.984,0.039,0,0
2023-11-17 20:00,0.662,0.031,0,0
2023-11-17 21:00,0.433,0.062,0,0
2023-11-17 22:00,0.33,0.116,0,0
2023-11-17 23:00,0.371,0.051,0,0
2023-11-18 00:00,0.634,0.084,0,0
2023-11-18 01:00,0.911,0.043,0,0
2023-11-18 02:00,1.157,0.032,0,0
2023-11-18 03:00,1.38,0.038,0,0
2023-11-18 04:00,1.581,0.035,0,0
2023-11-18 05:00,1.618,0.022,0,0
2023-11-18 06:00,1.419,0.016,0,0
2023-11-18 07:00,1.107,0.055,0,0
2023-11-18 08:00,0.781,0.038,0,0
2023-11-18 09:00,0.582,0.026,0,0
2023-11-18 10:00,0.48,0.027,0,0
2023-11-18 11:00,0.562,0.06,0,0
2023-11-18 12:00,0.825,0.02,0,0
2023-11-18 13:00,1.142,0.021,0,0
2023-11-18 14:00,1.444,0.04,0,0
2023-11-18 15:00,1.631,0.064,0,0
2023-11-18 16:00,1.702,0.089,0,0
2023-11-18 17:00,1.695,0.113,0,0
2023-11-18 18:00,1.54,0.063,0,0
2023-11-18 19:00,1.279,0.061,0,0
2023-11-18 20:00,0.886,0.037,0,0
2023-11-18 21:00,0.644,0.042,0,0
2023-11-18 22:00,0.467,0.048,0,0
2023-11-18 23:00,0.314,0.033,0,0
2023-11-19 00:00,0.288,0.078,0,0
2023-11-19 01:00,0.476,0.07,0,0
2023-11-19 02:00,0.715,0.023,0,0
2023-11-19 03:00,1.044,0.03,0,0
2023-11-19 04:00,1.344,0.1,1,0
2023-11-19 05:00,1.526,0.02,0,0
2023-11-19 06:00,1.539,0.017,0,0
2023-11-19 07:00,1.346,0.025,0,0
2023-11-19 08:00,1.062,0.012,0,0
2023-11-19 09:00,0.751,0.027,0,0
2023-11-19 10:00,0.564,0.019,0,0
2023-11-19 11:00,0.439,0.031,0,0
2023-11-19 12:00,0.479,0.017,0,0
2023-11-19 13:00,0.737,0.02,0,0
2023-11-19 14:00,1.073,0.028,0,0
2023-11-19 15:00,1.403,0.064,0,0
2023-11-19 16:00,1.603,0.096,0,0
2023-11-19 17:00,1.73,0.095,0,0
2023-11-19 18:00,1.763,0.121,0,0
2023-11-19 19:00,1.604,0.07,0,0
2023-11-19 20:00,1.34,0.129,0,0
2023-11-19 21:00,0.955,0.043,0,0
2023-11-19 22:00,0.654,0.059,0,0
2023-11-19 23:00,0.435,0.064,0,0
